"","data","valor","serie"
"31531",1998-04-07," 1.000000e+00","4388"
"31541",1999-04-07," 1.000000e+00","4388"
"31551",2000-04-07," 1.000000e+00","4388"
"31561",2001-04-07," 1.000000e+00","4388"
"31571",2002-04-07," 1.000000e+00","4388"
"31581",2003-04-07," 1.000000e+00","4388"
"31591",2004-04-07," 1.000000e+00","4388"
"31601",2005-04-07," 1.000000e+00","4388"
"31611",2006-04-07," 1.000000e+00","4388"
"31621",2007-04-07," 1.000000e+00","4388"
"31631",2008-04-07," 1.000000e+00","4388"
"31641",2009-04-07," 1.000000e+00","4388"
"31651",1990-04-07," 4.693175e+05","7324"
"31661",1991-04-07," 4.056792e+05","7324"
"31671",1992-04-07," 3.872949e+05","7324"
"31681",1993-04-07," 4.296853e+05","7324"
"31691",1994-04-07," 5.430866e+05","7324"
"31701",1995-04-07," 7.707331e+05","7324"
"31711",1996-04-07," 8.510191e+05","7324"
"31721",1997-04-07," 8.832816e+05","7324"
"31731",1998-04-07," 8.638723e+05","7324"
"31741",1999-04-07," 5.992895e+05","7324"
"31751",2000-04-07," 6.557074e+05","7324"
"31761",2001-04-07," 5.595626e+05","7324"
"31771",2002-04-07," 5.081012e+05","7324"
"31781",2003-04-07," 5.594654e+05","7324"
"31791",2004-04-07," 6.693395e+05","7324"
"31801",2005-04-07," 8.920332e+05","7324"
"31811",2006-04-07," 1.107131e+06","7324"
"31821",2007-04-07," 1.396797e+06","7324"
"31831",2008-04-07," 1.693147e+06","7324"
"31841",2009-04-07," 1.672625e+06","7324"
"31851",2010-04-07," 2.209751e+06","7324"
"31861",2011-04-07," 2.612855e+06","7324"
"31871",2012-04-07," 2.459022e+06","7324"
"31881",2013-04-07," 2.461436e+06","7324"
"31891",2014-04-07," 2.415916e+06","7324"
"31901",2015-04-07," 1.768770e+06","7324"
"31911",1999-04-07," 8.000000e+00","13521"
"31921",2000-04-07," 6.000000e+00","13521"
"31931",2001-04-07," 4.000000e+00","13521"
"31941",2002-04-07," 3.500000e+00","13521"
"31951",2003-04-07," 4.000000e+00","13521"
"31961",2004-04-07," 5.500000e+00","13521"
"31971",2005-04-07," 4.500000e+00","13521"
"31981",2006-04-07," 4.500000e+00","13521"
"31991",2007-04-07," 4.500000e+00","13521"
"32001",2008-04-07," 4.500000e+00","13521"
"32011",2009-04-07," 4.500000e+00","13521"
"32021",2010-04-07," 4.500000e+00","13521"
"32031",2011-04-07," 4.500000e+00","13521"
"32041",2012-04-07," 4.500000e+00","13521"
"32051",2013-04-07," 4.500000e+00","13521"
"32061",2014-04-07," 4.500000e+00","13521"
"32071",2015-04-07," 4.500000e+00","13521"
"32081",2000-04-07," 3.780440e+03","21776"
"32091",2001-04-07," 3.181240e+03","21776"
"32101",2002-04-07," 2.849890e+03","21776"
"32111",2003-04-07," 3.097340e+03","21776"
"32121",2004-04-07," 3.659330e+03","21776"
"32131",2005-04-07," 4.818040e+03","21776"
"32141",2006-04-07," 5.910320e+03","21776"
"32151",2007-04-07," 7.373110e+03","21776"
"32161",2008-04-07," 8.840870e+03","21776"
"32171",2009-04-07," 8.642800e+03","21776"
"32181",2010-04-07," 1.130376e+04","21776"
"32191",2011-04-07," 1.323677e+04","21776"
"32201",2012-04-07," 1.234172e+04","21776"
"32211",2013-04-07," 1.224344e+04","21776"
"32221",2014-04-07," 1.191381e+04","21776"
"32231",2015-04-07," 8.650520e+03","21776"
"32241",2000-04-07," 2.258273e+04","21777"
"32251",2001-04-07," 2.257804e+04","21777"
"32261",2002-04-07," 2.295511e+04","21777"
"32271",2003-04-07," 2.291628e+04","21777"
"32281",2004-04-07," 2.393342e+04","21777"
"32291",2005-04-07," 2.440211e+04","21777"
"32301",2006-04-07," 2.507405e+04","21777"
"32311",2007-04-07," 2.629795e+04","21777"
"32321",2008-04-07," 2.733906e+04","21777"
"32331",2009-04-07," 2.702045e+04","21777"
"32341",2010-04-07," 2.876329e+04","21777"
"32351",2011-04-07," 2.959918e+04","21777"
"32361",2012-04-07," 2.988663e+04","21777"
"32371",2013-04-07," 3.051220e+04","21777"
"32381",2014-04-07," 3.028164e+04","21777"
"32391",2015-04-07," 2.887630e+04","21777"
"32401",1995-04-07,"-1.871240e+04","23461"
"32411",1996-04-07,"-2.384300e+04","23461"
"32421",1997-04-07,"-3.085200e+04","23461"
"32431",1998-04-07,"-3.389220e+04","23461"
"32441",1999-04-07,"-2.586940e+04","23461"
"32451",2000-04-07,"-2.479350e+04","23461"
"32461",2001-04-07,"-2.372140e+04","23461"
"32471",2002-04-07,"-8.096800e+03","23461"
"32481",2003-04-07," 3.760100e+03","23461"
"32491",2004-04-07," 1.134680e+04","23461"
"32501",2005-04-07," 1.354720e+04","23461"
"32511",2006-04-07," 1.302990e+04","23461"
"32521",2007-04-07," 4.080000e+02","23461"
"32531",2008-04-07,"-3.064050e+04","23461"
"32541",2009-04-07,"-2.626120e+04","23461"
"32551",2010-04-07,"-7.582410e+04","23461"
"32561",2011-04-07,"-7.703210e+04","23461"
"32571",2012-04-07,"-7.421840e+04","23461"
"32581",2013-04-07,"-7.483890e+04","23461"
"32591",2014-04-07,"-1.041813e+05","23461"
"32601",2015-04-07,"-5.888220e+04","23461"
"32611",1995-04-07," 5.854580e+04","23462"
"32621",1996-04-07," 6.057030e+04","23462"
"32631",1997-04-07," 6.684580e+04","23462"
"32641",1998-04-07," 6.529750e+04","23462"
"32651",1999-04-07," 6.100170e+04","23462"
"32661",2000-04-07," 6.993350e+04","23462"
"32671",2001-04-07," 7.271280e+04","23462"
"32681",2002-04-07," 7.588680e+04","23462"
"32691",2003-04-07," 8.997240e+04","23462"
"32701",2004-04-07," 1.156840e+05","23462"
"32711",2005-04-07," 1.412070e+05","23462"
"32721",2006-04-07," 1.679912e+05","23462"
"32731",2007-04-07," 2.004639e+05","23462"
"32741",2008-04-07," 2.456666e+05","23462"
"32751",2009-04-07," 1.938158e+05","23462"
"32761",2010-04-07," 2.544578e+05","23462"
"32771",2011-04-07," 3.202791e+05","23462"
"32781",2012-04-07," 2.943335e+05","23462"
"32791",2013-04-07," 2.975113e+05","23462"
"32801",2014-04-07," 2.818428e+05","23462"
"32811",2015-04-07," 2.405127e+05","23462"
"32821",1995-04-07," 7.725820e+04","23463"
"32831",1996-04-07," 8.441330e+04","23463"
"32841",1997-04-07," 9.769780e+04","23463"
"32851",1998-04-07," 9.918970e+04","23463"
"32861",1999-04-07," 8.687110e+04","23463"
"32871",2000-04-07," 9.472700e+04","23463"
"32881",2001-04-07," 9.643420e+04","23463"
"32891",2002-04-07," 8.398360e+04","23463"
"32901",2003-04-07," 8.621240e+04","23463"
"32911",2004-04-07," 1.043372e+05","23463"
"32921",2005-04-07," 1.276598e+05","23463"
"32931",2006-04-07," 1.549613e+05","23463"
"32941",2007-04-07," 2.000559e+05","23463"
"32951",2008-04-07," 2.763071e+05","23463"
"32961",2009-04-07," 2.200770e+05","23463"
"32971",2010-04-07," 3.302819e+05","23463"
"32981",2011-04-07," 3.973112e+05","23463"
"32991",2012-04-07," 3.685519e+05","23463"
"33001",2013-04-07," 3.723503e+05","23463"
"33011",2014-04-07," 3.860241e+05","23463"
"33021",2015-04-07," 2.993949e+05","23463"
"33031",1995-04-07,"-1.158770e+04","23464"
"33041",1996-04-07,"-1.491520e+04","23464"
"33051",1997-04-07,"-1.809920e+04","23464"
"33061",1998-04-07,"-1.751010e+04","23464"
"33071",1999-04-07,"-9.077700e+03","23464"
"33081",2000-04-07,"-8.833300e+03","23464"
"33091",2001-04-07,"-6.051800e+03","23464"
"33101",2002-04-07," 7.231400e+03","23464"
"33111",2003-04-07," 1.902850e+04","23464"
"33121",2004-04-07," 2.821700e+04","23464"
"33131",2005-04-07," 3.554210e+04","23464"
"33141",2006-04-07," 3.570880e+04","23464"
"33151",2007-04-07," 2.538060e+04","23464"
"33161",2008-04-07," 6.941400e+03","23464"
"33171",2009-04-07," 5.383800e+03","23464"
"33181",2010-04-07,"-1.166530e+04","23464"
"33191",2011-04-07,"-9.541300e+03","23464"
"33201",2012-04-07,"-2.274850e+04","23464"
"33211",2013-04-07,"-4.598350e+04","23464"
"33221",2014-04-07,"-5.473600e+04","23464"
"33231",2015-04-07,"-1.924880e+04","23464"
"33241",1995-04-07," 5.100460e+04","23465"
"33251",1996-04-07," 5.233890e+04","23465"
"33261",1997-04-07," 5.925090e+04","23465"
"33271",1998-04-07," 5.853500e+04","23465"
"33281",1999-04-07," 5.473050e+04","23465"
"33291",2000-04-07," 6.408060e+04","23465"
"33301",2001-04-07," 6.706340e+04","23465"
"33311",2002-04-07," 6.949210e+04","23465"
"33321",2003-04-07," 8.308470e+04","23465"
"33331",2004-04-07," 1.085295e+05","23465"
"33341",2005-04-07," 1.335471e+05","23465"
"33351",2006-04-07," 1.561874e+05","23465"
"33361",2007-04-07," 1.834047e+05","23465"
"33371",2008-04-07," 2.272630e+05","23465"
"33381",2009-04-07," 1.796961e+05","23465"
"33391",2010-04-07," 2.319956e+05","23465"
"33401",2011-04-07," 2.924880e+05","23465"
"33411",2012-04-07," 2.810995e+05","23465"
"33421",2013-04-07," 2.795878e+05","23465"
"33431",2014-04-07," 2.640631e+05","23465"
"33441",2015-04-07," 2.238696e+05","23465"
"33451",1995-04-07," 6.259230e+04","23466"
"33461",1996-04-07," 6.725410e+04","23466"
"33471",1997-04-07," 7.735010e+04","23466"
"33481",1998-04-07," 7.604510e+04","23466"
"33491",1999-04-07," 6.380820e+04","23466"
"33501",2000-04-07," 7.291390e+04","23466"
"33511",2001-04-07," 7.311520e+04","23466"
"33521",2002-04-07," 6.226070e+04","23466"
"33531",2003-04-07," 6.405620e+04","23466"
"33541",2004-04-07," 8.031250e+04","23466"
"33551",2005-04-07," 9.800500e+04","23466"
"33561",2006-04-07," 1.204786e+05","23466"
"33571",2007-04-07," 1.580242e+05","23466"
"33581",2008-04-07," 2.203217e+05","23466"
"33591",2009-04-07," 1.743122e+05","23466"
"33601",2010-04-07," 2.436609e+05","23466"
"33611",2011-04-07," 3.020293e+05","23466"
"33621",2012-04-07," 3.038480e+05","23466"
"33631",2013-04-07," 3.255714e+05","23466"
"33641",2014-04-07," 3.187991e+05","23466"
"33651",2015-04-07," 2.431183e+05","23466"
"33661",1995-04-07,"-4.571000e+03","23467"
"33671",1996-04-07,"-6.636200e+03","23467"
"33681",1997-04-07,"-7.978000e+03","23467"
"33691",1998-04-07,"-7.733100e+03","23467"
"33701",1999-04-07,"-2.115400e+03","23467"
"33711",2000-04-07,"-1.622700e+03","23467"
"33721",2001-04-07," 1.534200e+03","23467"
"33731",2002-04-07," 1.204940e+04","23467"
"33741",2003-04-07," 2.374880e+04","23467"
"33751",2004-04-07," 3.253810e+04","23467"
"33761",2005-04-07," 4.342550e+04","23467"
"33771",2006-04-07," 4.511900e+04","23467"
"33781",2007-04-07," 3.848330e+04","23467"
"33791",2008-04-07," 2.380190e+04","23467"
"33801",2009-04-07," 2.495790e+04","23467"
"33811",2010-04-07," 1.849100e+04","23467"
"33821",2011-04-07," 2.762500e+04","23467"
"33831",2012-04-07," 1.741960e+04","23467"
"33841",2013-04-07," 3.886000e+02","23467"
"33851",2014-04-07,"-6.629200e+03","23467"
"33861",2015-04-07," 1.766990e+04","23467"
"33871",1995-04-07," 4.641610e+04","23468"
"33881",1996-04-07," 4.771110e+04","23468"
"33891",1997-04-07," 5.282260e+04","23468"
"33901",1998-04-07," 5.110850e+04","23468"
"33911",1999-04-07," 4.826420e+04","23468"
"33921",2000-04-07," 5.531330e+04","23468"
"33931",2001-04-07," 5.826400e+04","23468"
"33941",2002-04-07," 6.042670e+04","23468"
"33951",2003-04-07," 7.311170e+04","23468"
"33961",2004-04-07," 9.644290e+04","23468"
"33971",2005-04-07," 1.182501e+05","23468"
"33981",2006-04-07," 1.378082e+05","23468"
"33991",2007-04-07," 1.606674e+05","23468"
"34001",2008-04-07," 1.983776e+05","23468"
"34011",2009-04-07," 1.536094e+05","23468"
"34021",2010-04-07," 2.013241e+05","23468"
"34031",2011-04-07," 2.555058e+05","23468"
"34041",2012-04-07," 2.422832e+05","23468"
"34051",2013-04-07," 2.415773e+05","23468"
"34061",2014-04-07," 2.240978e+05","23468"
"34071",2015-04-07," 1.900921e+05","23468"
"34081",1995-04-07," 5.098710e+04","23469"
"34091",1996-04-07," 5.434730e+04","23469"
"34101",1997-04-07," 6.080060e+04","23469"
"34111",1998-04-07," 5.884170e+04","23469"
"34121",1999-04-07," 5.037950e+04","23469"
"34131",2000-04-07," 5.693600e+04","23469"
"34141",2001-04-07," 5.672980e+04","23469"
"34151",2002-04-07," 4.837730e+04","23469"
"34161",2003-04-07," 4.936290e+04","23469"
"34171",2004-04-07," 6.390480e+04","23469"
"34181",2005-04-07," 7.482470e+04","23469"
"34191",2006-04-07," 9.268910e+04","23469"
"34201",2007-04-07," 1.221841e+05","23469"
"34211",2008-04-07," 1.745758e+05","23469"
"34221",2009-04-07," 1.286515e+05","23469"
"34231",2010-04-07," 1.828331e+05","23469"
"34241",2011-04-07," 2.278808e+05","23469"
"34251",2012-04-07," 2.248636e+05","23469"
"34261",2013-04-07," 2.411887e+05","23469"
"34271",2014-04-07," 2.307270e+05","23469"
"34281",2015-04-07," 1.724222e+05","23469"
"34291",1995-04-07,"-4.480800e+03","23470"
"34301",1996-04-07,"-6.600500e+03","23470"
"34311",1997-04-07,"-7.817800e+03","23470"
"34321",1998-04-07,"-7.701800e+03","23470"
"34331",1999-04-07,"-2.714400e+03","23470"
"34341",2000-04-07,"-2.002800e+03","23470"
"34351",2001-04-07," 1.221200e+03","23470"
"34361",2002-04-07," 1.171230e+04","23470"
"34371",2003-04-07," 2.351330e+04","23470"
"34381",2004-04-07," 3.236000e+04","23470"
"34391",2005-04-07," 4.324570e+04","23470"
"34401",2006-04-07," 4.446000e+04","23470"
"34411",2007-04-07," 3.767450e+04","23470"
"34421",2008-04-07," 2.233500e+04","23470"
"34431",2009-04-07," 2.294370e+04","23470"
"34441",2010-04-07," 1.661050e+04","23470"
"34451",2011-04-07," 2.530790e+04","23470"
"34461",2012-04-07," 1.499050e+04","23470"
"34471",2013-04-07,"-1.835500e+03","23470"
"34481",2014-04-07,"-9.038500e+03","23470"
"34491",2015-04-07," 1.524650e+04","23470"
"34501",1995-04-07," 4.650630e+04","23471"
"34511",1996-04-07," 4.774670e+04","23471"
"34521",1997-04-07," 5.298270e+04","23471"
"34531",1998-04-07," 5.113990e+04","23471"
"34541",1999-04-07," 4.766510e+04","23471"
"34551",2000-04-07," 5.474360e+04","23471"
"34561",2001-04-07," 5.795090e+04","23471"
"34571",2002-04-07," 6.008950e+04","23471"
"34581",2003-04-07," 7.287610e+04","23471"
"34591",2004-04-07," 9.626470e+04","23471"
"34601",2005-04-07," 1.180703e+05","23471"
"34611",2006-04-07," 1.371489e+05","23471"
"34621",2007-04-07," 1.598583e+05","23471"
"34631",2008-04-07," 1.969099e+05","23471"
"34641",2009-04-07," 1.515942e+05","23471"
"34651",2010-04-07," 1.994414e+05","23471"
"34661",2011-04-07," 2.531850e+05","23471"
"34671",2012-04-07," 2.398502e+05","23471"
"34681",2013-04-07," 2.393491e+05","23471"
"34691",2014-04-07," 2.216843e+05","23471"
"34701",2015-04-07," 1.876656e+05","23471"
"34711",1995-04-07," 5.098710e+04","23472"
"34721",1996-04-07," 5.434730e+04","23472"
"34731",1997-04-07," 6.080060e+04","23472"
"34741",1998-04-07," 5.884170e+04","23472"
"34751",1999-04-07," 5.037940e+04","23472"
"34761",2000-04-07," 5.674640e+04","23472"
"34771",2001-04-07," 5.672970e+04","23472"
"34781",2002-04-07," 4.837720e+04","23472"
"34791",2003-04-07," 4.936280e+04","23472"
"34801",2004-04-07," 6.390470e+04","23472"
"34811",2005-04-07," 7.482460e+04","23472"
"34821",2006-04-07," 9.268890e+04","23472"
"34831",2007-04-07," 1.221837e+05","23472"
"34841",2008-04-07," 1.745749e+05","23472"
"34851",2009-04-07," 1.286505e+05","23472"
"34861",2010-04-07," 1.828309e+05","23472"
"34871",2011-04-07," 2.278771e+05","23472"
"34881",2012-04-07," 2.248597e+05","23472"
"34891",2013-04-07," 2.411845e+05","23472"
"34901",2014-04-07," 2.307228e+05","23472"
"34911",2015-04-07," 1.724191e+05","23472"
"34921",1995-04-07,"-9.010000e+01","23473"
"34931",1996-04-07,"-3.560000e+01","23473"
"34941",1997-04-07,"-1.602000e+02","23473"
"34951",1998-04-07,"-3.130000e+01","23473"
"34961",1999-04-07," 2.514000e+02","23473"
"34971",2000-04-07," 1.944000e+02","23473"
"34981",2001-04-07,"-2.260000e+01","23473"
"34991",2002-04-07,"-1.190000e+01","23473"
"35001",2003-04-07,"-9.160000e+01","23473"
"35011",2004-04-07,"-2.346000e+02","23473"
"35021",2005-04-07,"-2.790000e+02","23473"
"35031",2006-04-07," 7.000000e-01","23473"
"35041",2007-04-07," 1.840000e+01","23473"
"35051",2008-04-07," 4.352000e+02","23473"
"35061",2009-04-07," 6.147000e+02","23473"
"35071",2010-04-07," 9.660000e+01","23473"
"35081",2011-04-07," 8.140000e+01","23473"
"35091",2012-04-07," 9.180000e+01","23473"
"35101",2013-04-07," 9.560000e+01","23473"
"35111",2014-04-07," 9.090000e+01","23473"
"35121",2015-04-07," 1.021000e+02","23473"
"35131",1995-04-07," 3.213000e+02","23474"
"35141",1996-04-07," 3.607000e+02","23474"
"35151",1997-04-07," 3.245000e+02","23474"
"35161",1998-04-07," 4.078000e+02","23474"
"35171",1999-04-07," 6.263000e+02","23474"
"35181",2000-04-07," 5.893000e+02","23474"
"35191",2001-04-07," 4.135000e+02","23474"
"35201",2002-04-07," 4.212000e+02","23474"
"35211",2003-04-07," 3.889000e+02","23474"
"35221",2004-04-07," 3.785000e+02","23474"
"35231",2005-04-07," 6.059000e+02","23474"
"35241",2006-04-07," 9.674000e+02","23474"
"35251",2007-04-07," 9.559000e+02","23474"
"35261",2008-04-07," 1.360900e+03","23474"
"35271",2009-04-07," 1.442900e+03","23474"
"35281",2010-04-07," 4.654000e+02","23474"
"35291",2011-04-07," 6.393000e+02","23474"
"35301",2012-04-07," 5.651000e+02","23474"
"35311",2013-04-07," 4.121000e+02","23474"
"35321",2014-04-07," 3.547000e+02","23474"
"35331",2015-04-07," 3.045000e+02","23474"
"35341",1995-04-07,"-4.114000e+02","23475"
"35351",1996-04-07,"-3.963000e+02","23475"
"35361",1997-04-07,"-4.846000e+02","23475"
"35371",1998-04-07,"-4.391000e+02","23475"
"35381",1999-04-07,"-3.749000e+02","23475"
"35391",2000-04-07,"-3.949000e+02","23475"
"35401",2001-04-07,"-4.360000e+02","23475"
"35411",2002-04-07,"-4.332000e+02","23475"
"35421",2003-04-07,"-4.804000e+02","23475"
"35431",2004-04-07,"-6.131000e+02","23475"
"35441",2005-04-07,"-8.849000e+02","23475"
"35451",2006-04-07,"-9.667000e+02","23475"
"35461",2007-04-07,"-9.375000e+02","23475"
"35471",2008-04-07,"-9.258000e+02","23475"
"35481",2009-04-07,"-8.283000e+02","23475"
"35491",2010-04-07,"-3.688000e+02","23475"
"35501",2011-04-07,"-5.579000e+02","23475"
"35511",2012-04-07,"-4.733000e+02","23475"
"35521",2013-04-07,"-3.164000e+02","23475"
"35531",2014-04-07,"-2.638000e+02","23475"
"35541",2015-04-07,"-2.024000e+02","23475"
"35551",1995-04-07," 0.000000e+00","23476"
"35561",1996-04-07," 0.000000e+00","23476"
"35571",1997-04-07," 0.000000e+00","23476"
"35581",1998-04-07," 0.000000e+00","23476"
"35591",1999-04-07," 3.476000e+02","23476"
"35601",2000-04-07," 1.857000e+02","23476"
"35611",2001-04-07," 3.356000e+02","23476"
"35621",2002-04-07," 3.490000e+02","23476"
"35631",2003-04-07," 3.270000e+02","23476"
"35641",2004-04-07," 4.127000e+02","23476"
"35651",2005-04-07," 4.588000e+02","23476"
"35661",2006-04-07," 6.583000e+02","23476"
"35671",2007-04-07," 7.905000e+02","23476"
"35681",2008-04-07," 1.031700e+03","23476"
"35691",2009-04-07," 1.399500e+03","23476"
"35701",2010-04-07," 1.783900e+03","23476"
"35711",2011-04-07," 2.235700e+03","23476"
"35721",2012-04-07," 2.337300e+03","23476"
"35731",2013-04-07," 2.128400e+03","23476"
"35741",2014-04-07," 2.318400e+03","23476"
"35751",2015-04-07," 2.321300e+03","23476"
"35761",1995-04-07," 0.000000e+00","23477"
"35771",1996-04-07," 0.000000e+00","23477"
"35781",1997-04-07," 0.000000e+00","23477"
"35791",1998-04-07," 0.000000e+00","23477"
"35801",1999-04-07," 3.477000e+02","23477"
"35811",2000-04-07," 3.754000e+02","23477"
"35821",2001-04-07," 3.357000e+02","23477"
"35831",2002-04-07," 3.492000e+02","23477"
"35841",2003-04-07," 3.271000e+02","23477"
"35851",2004-04-07," 4.128000e+02","23477"
"35861",2005-04-07," 4.589000e+02","23477"
"35871",2006-04-07," 6.585000e+02","23477"
"35881",2007-04-07," 7.908000e+02","23477"
"35891",2008-04-07," 1.032500e+03","23477"
"35901",2009-04-07," 1.400500e+03","23477"
"35911",2010-04-07," 1.786100e+03","23477"
"35921",2011-04-07," 2.239400e+03","23477"
"35931",2012-04-07," 2.341200e+03","23477"
"35941",2013-04-07," 2.132600e+03","23477"
"35951",2014-04-07," 2.322600e+03","23477"
"35961",2015-04-07," 2.324400e+03","23477"
"35971",1995-04-07," 0.000000e+00","23478"
"35981",1996-04-07," 0.000000e+00","23478"
"35991",1997-04-07," 0.000000e+00","23478"
"36001",1998-04-07," 0.000000e+00","23478"
"36011",1999-04-07," 1.000000e-01","23478"
"36021",2000-04-07," 1.896000e+02","23478"
"36031",2001-04-07," 1.000000e-01","23478"
"36041",2002-04-07," 1.000000e-01","23478"
"36051",2003-04-07," 1.000000e-01","23478"
"36061",2004-04-07," 2.000000e-01","23478"
"36071",2005-04-07," 1.000000e-01","23478"
"36081",2006-04-07," 2.000000e-01","23478"
"36091",2007-04-07," 4.000000e-01","23478"
"36101",2008-04-07," 8.000000e-01","23478"
"36111",2009-04-07," 1.000000e+00","23478"
"36121",2010-04-07," 2.300000e+00","23478"
"36131",2011-04-07," 3.700000e+00","23478"
"36141",2012-04-07," 3.900000e+00","23478"
"36151",2013-04-07," 4.200000e+00","23478"
"36161",2014-04-07," 4.200000e+00","23478"
"36171",2015-04-07," 3.100000e+00","23478"
"36181",1995-04-07,"-7.016700e+03","23479"
"36191",1996-04-07,"-8.279000e+03","23479"
"36201",1997-04-07,"-1.012120e+04","23479"
"36211",1998-04-07,"-9.776900e+03","23479"
"36221",1999-04-07,"-6.962300e+03","23479"
"36231",2000-04-07,"-7.210600e+03","23479"
"36241",2001-04-07,"-7.586000e+03","23479"
"36251",2002-04-07,"-4.818000e+03","23479"
"36261",2003-04-07,"-4.720300e+03","23479"
"36271",2004-04-07,"-4.321100e+03","23479"
"36281",2005-04-07,"-7.883400e+03","23479"
"36291",2006-04-07,"-9.410200e+03","23479"
"36301",2007-04-07,"-1.310280e+04","23479"
"36311",2008-04-07,"-1.686050e+04","23479"
"36321",2009-04-07,"-1.957410e+04","23479"
"36331",2010-04-07,"-3.015630e+04","23479"
"36341",2011-04-07,"-3.716640e+04","23479"
"36351",2012-04-07,"-4.016810e+04","23479"
"36361",2013-04-07,"-4.637210e+04","23479"
"36371",2014-04-07,"-4.810680e+04","23479"
"36381",2015-04-07,"-3.691860e+04","23479"
"36391",1995-04-07," 4.588500e+03","23480"
"36401",1996-04-07," 4.627800e+03","23480"
"36411",1997-04-07," 6.428300e+03","23480"
"36421",1998-04-07," 7.426400e+03","23480"
"36431",1999-04-07," 6.466300e+03","23480"
"36441",2000-04-07," 8.767300e+03","23480"
"36451",2001-04-07," 8.799400e+03","23480"
"36461",2002-04-07," 9.065400e+03","23480"
"36471",2003-04-07," 9.973000e+03","23480"
"36481",2004-04-07," 1.208660e+04","23480"
"36491",2005-04-07," 1.529700e+04","23480"
"36501",2006-04-07," 1.837920e+04","23480"
"36511",2007-04-07," 2.273730e+04","23480"
"36521",2008-04-07," 2.888540e+04","23480"
"36531",2009-04-07," 2.608660e+04","23480"
"36541",2010-04-07," 3.067150e+04","23480"
"36551",2011-04-07," 3.698210e+04","23480"
"36561",2012-04-07," 3.881630e+04","23480"
"36571",2013-04-07," 3.801050e+04","23480"
"36581",2014-04-07," 3.996530e+04","23480"
"36591",2015-04-07," 3.377750e+04","23480"
"36601",1995-04-07," 1.160520e+04","23481"
"36611",1996-04-07," 1.290690e+04","23481"
"36621",1997-04-07," 1.654960e+04","23481"
"36631",1998-04-07," 1.720340e+04","23481"
"36641",1999-04-07," 1.342870e+04","23481"
"36651",2000-04-07," 1.597790e+04","23481"
"36661",2001-04-07," 1.638540e+04","23481"
"36671",2002-04-07," 1.388350e+04","23481"
"36681",2003-04-07," 1.469330e+04","23481"
"36691",2004-04-07," 1.640770e+04","23481"
"36701",2005-04-07," 2.318040e+04","23481"
"36711",2006-04-07," 2.778940e+04","23481"
"36721",2007-04-07," 3.584010e+04","23481"
"36731",2008-04-07," 4.574590e+04","23481"
"36741",2009-04-07," 4.566070e+04","23481"
"36751",2010-04-07," 6.082780e+04","23481"
"36761",2011-04-07," 7.414850e+04","23481"
"36771",2012-04-07," 7.898440e+04","23481"
"3678",2013-04-07," 8.438270e+04","23481"
"36791",2014-04-07," 8.807210e+04","23481"
"36801",2015-04-07," 7.069620e+04","23481"
"36811",1995-04-07," 0.000000e+00","23482"
"36821",1996-04-07," 0.000000e+00","23482"
"36831",1997-04-07," 0.000000e+00","23482"
"36841",1998-04-07," 0.000000e+00","23482"
"36851",1999-04-07," 0.000000e+00","23482"
"36861",2000-04-07," 0.000000e+00","23482"
"36871",2001-04-07," 0.000000e+00","23482"
"36881",2002-04-07," 0.000000e+00","23482"
"36891",2003-04-07," 0.000000e+00","23482"
"36901",2004-04-07," 0.000000e+00","23482"
"36911",2005-04-07," 0.000000e+00","23482"
"36921",2006-04-07," 0.000000e+00","23482"
"36931",2007-04-07," 0.000000e+00","23482"
"36941",2008-04-07," 0.000000e+00","23482"
"36951",2009-04-07," 0.000000e+00","23482"
"36961",2010-04-07," 0.000000e+00","23482"
"36971",2011-04-07," 0.000000e+00","23482"
"36981",2012-04-07," 0.000000e+00","23482"
"36991",2013-04-07," 0.000000e+00","23482"
"37001",2014-04-07," 1.440000e+01","23482"
"37011",2015-04-07,"-1.600000e+00","23482"
"37021",1995-04-07," 0.000000e+00","23483"
"37031",1996-04-07," 0.000000e+00","23483"
"37041",1997-04-07," 0.000000e+00","23483"
"37051",1998-04-07," 0.000000e+00","23483"
"37061",1999-04-07," 0.000000e+00","23483"
"37071",2000-04-07," 0.000000e+00","23483"
"37081",2001-04-07," 0.000000e+00","23483"
"37091",2002-04-07," 0.000000e+00","23483"
"37101",2003-04-07," 0.000000e+00","23483"
"37111",2004-04-07," 0.000000e+00","23483"
"37121",2005-04-07," 0.000000e+00","23483"
"37131",2006-04-07," 0.000000e+00","23483"
"37141",2007-04-07," 0.000000e+00","23483"
"37151",2008-04-07," 0.000000e+00","23483"
"37161",2009-04-07," 0.000000e+00","23483"
"37171",2010-04-07," 0.000000e+00","23483"
"37181",2011-04-07," 0.000000e+00","23483"
"37191",2012-04-07," 0.000000e+00","23483"
"37201",2013-04-07," 0.000000e+00","23483"
"37211",2014-04-07," 1.760000e+01","23483"
"37221",2015-04-07," 3.300000e+00","23483"
"37231",1995-04-07," 0.000000e+00","23484"
"37241",1996-04-07," 0.000000e+00","23484"
"37251",1997-04-07," 0.000000e+00","23484"
"37261",1998-04-07," 0.000000e+00","23484"
"37271",1999-04-07," 0.000000e+00","23484"
"37281",2000-04-07," 0.000000e+00","23484"
"37291",2001-04-07," 0.000000e+00","23484"
"37301",2002-04-07," 0.000000e+00","23484"
